Empresa;Filial;Produto;Produto Fornecedor;Descricao;Classe;Saldo;Preco Venda;Custo Reposicao;ICMS ST;Icms Normal;IPI;Icms Ult. Entrada;PIS Ult. Entrada;Cofins Ult. Entrada;CBENEF;CST Saida;CST Entrada;NCM;Classificacao Fiscal;CEST;% IPI;Uf Ultima Entrada;% Reducao E;% Reducao S;%Credito Out. E;%Credito Out. S;%FCP E;%FCP S;%MVA E;%MVA S;%ICMS E;%ICMS S;% PIS E;% PIS S;% COFINS E;% COFINS S;ST COFINS E;ST COFINS S;ST PIS E;ST PIS S;%RED. ST E;%RED. ST S;%Red. Difer. E;%Red. Difer. S;Aliq.ICMS Gar E;Aliq.ICMS Gar S;Comp ST Ent Orig;Comp ST Sai Orig;Comp ST Dev Orig;Comp ST Ent Dest;Comp ST Sai Dest;Comp ST Dev Dest;Codigo Getin;WMS;Altura;Largura;Comprimento;Empilhamento;Validade;Descricao WMS;Grupo;Sub-Grupo;Fornecedor;Peso Liquido;Peso Bruto;Unid.Med;QtdCX;Fator Conversao;Operacao;Multiplo;Especial;Pedido Minimo;Pauta;Valor;Margem Bruta;Conting;Agregados;Custo NF;Desconto;Verba;Data Ult. Compra;Qtde Ult. Compra;Acumula Caixa;Gera ADM;Aceita Troca;Aceita Subfat;Situacao;Tipo;Vai Palm;Ctrl Lote;Perc. Comis.;Qtd.Max.Revenda;Agrup.;ST IPI;EAN Trib;Divisor WMS;Data Cad.;Outras Despesas;EAN Comercial;Embalagem Comercial;EAN Tributavel;Embalagem Tributavel;EAN CX WMS;Emb Com. CX;EAN Display WMS;Emb Com. Display;EAN Frac Wms;EAN Fornecedor;Fator Fornecedor;EAN Ecom;Fator Ecom;CX Ecom;Emb. Exp. Comercial;Emb. Exp. Trib.;
03;01;14000213;85063-03300-54      ;PROT LABIAL MED PROTECTION......01X4.8GR;0;          0,00;      18,5100;      11,8180;          0,0000;          0,4727;          0,0000;          0,4727;          0,0000;          0,0000;        ;10;00; 33049990;'33049990C ;2001500;  0,00;SP;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   21,50;    4,00;   20,00;    0,00;    0,00;    0,00;    0,00;73;06;   73,00;    6,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;4005808369621 ;S;   0,1200;   0,0800;   0,0200;   65;  730;PROTETOR LABIAL MED PROTECTION...24x4.8                     ;1400;14000013;046389383000647;    0,033;    0,037;0001;    1;   24,000;M;   0;2;    1;0000;       0,0000;      33,50;       1,00;       2,50;      11,8179;       0,00;        0,0000;30/11/2024;     48,00;0;1;0;0;A; ;S;N;  0,00;    0;  106;00;4005808369621 ;   24;16/04/2013;          0,0000;4005808369621 ;0001-UN;4005808369621 ;0001-UN;17319470021737;0019-CX0024;              ;0000-****;4005808369621 ;4005808369621 ;0000;4005808369621 ;001;00001;0000-****;0000-****;
03;01;14000214;85236-03300-54      ;PROT LABIAL MELANCIA SHINE......01X4.8GR;0;      1.376,00;      15,9700;      10,1959;          0,0000;          0,3924;          0,0000;          0,3924;          0,0000;          0,0000;        ;10;00; 33049990;'33049990C ;2001500;  0,00;SP;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   21,50;    4,00;   20,00;    0,00;    0,00;    0,00;    0,00;73;06;   73,00;    6,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;4005808934980 ;S;   0,1200;   0,0800;   0,0200;   65;  730;PROTETOR LABIAL MELANCIA.........24x4.8                     ;1400;14000013;046389383000647;    0,033;    0,037;0001;    1;   24,000;M;   0;2;    1;0000;       0,0000;      33,50;       1,00;       2,50;       9,8114;       0,00;        0,0000;28/04/2025;    480,00;0;1;0;0;A; ;S;N;  0,00;    0;  106;00;4005808934980 ;   24;23/04/2015;          0,0000;4005808934980 ;0001-UN;4005808934980 ;0001-UN;17319470026077;0019-CX0024;              ;0000-****;4005808934980 ;4005808934980 ;0000;4005808934980 ;001;00001;0000-****;0000-****;
03;01;14000215;85083-03300-54      ;PROT LABIAL MORANGO SHINE.......01X4.8GR;0;      1.337,00;      15,9700;      10,1959;          0,0000;          0,4078;          0,0000;          0,4078;          0,0000;          0,0000;        ;10;00; 33049990;'33049990C ;2001500;  0,00;SP;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   21,50;    4,00;   20,00;    0,00;    0,00;    0,00;    0,00;73;06;   73,00;    6,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;4005808850839 ;S;   0,1200;   0,0800;   0,0200;   65;  730;PROTETOR LABIAL MORANGO SHINE.....24x4.8                    ;1400;14000013;046389383000647;    0,012;    0,012;0001;    1;   24,000;M;   0;2;    1;0000;       0,0000;      33,50;       1,00;       2,50;      10,1959;       0,00;        0,0000;31/03/2025;  1.488,00;0;1;0;0;A; ;S;N;  0,00;    0;  106;00;4005808850839 ;   24;13/07/2012;          0,0000;4005808850839 ;0001-UN;4005808850839 ;0001-UN;14005808850836;0019-CX0024;              ;0000-****;4005808850839 ;4005808850839 ;0000;4005808850839 ;001;00001;0000-****;0000-****;
03;01;14000216;88057-03300-00      ;PROT LABIAL NUDE................01X4.8GR;0;        212,00;      18,8200;      12,0182;          0,0000;          0,4806;          0,0000;          0,4806;          0,0000;          0,0000;        ;10;00; 33049990;'33049990C ;2001500;  0,00;SP;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   21,50;    4,00;   20,00;    0,00;    0,00;    0,00;    0,00;73;06;   73,00;    6,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;4005900921567 ;S;   0,1200;   0,0800;   0,0200;   65;  730;PROTETOR LABIAL NUDE.............12x4.8                     ;1400;14000013;046389383000647;    0,023;    0,026;0001;    1;   12,000;M;   2;2;    1;0000;       0,0000;      33,50;       1,00;       2,50;      12,0182;       0,00;        0,0000;30/11/2024;     60,00;0;1;0;0;A; ;S;N;  0,00;    0;  106;53;4005900921567 ;   12;14/06/2022;          0,0000;4005900921567 ;0001-UN;4005900921567 ;0001-UN;4005805373096 ;0011-CX0012;              ;0000-****;4005900921567 ;4005900921567 ;0000;4005900921567 ;001;00001;0000-****;0000-****;
03;01;14000217;85061-03300-54      ;PROT LABIAL ORIGINAL CARE.......01X4.8GR;0;      1.407,00;      15,6400;      10,1959;          0,0000;          0,4078;          0,0000;          0,4078;          0,0000;          0,0000;        ;10;00; 33049990;'33049990C ;2001500;  0,00;SP;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   21,50;    4,00;   20,00;    0,00;    0,00;    0,00;    0,00;73;06;   73,00;    6,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;4005808850617 ;S;   0,1200;   0,0800;   0,0200;   65;  730;PROT LABIAL ORIGINAL CARE.........24X4.8                    ;1400;14000013;046389383000647;    0,012;    0,012;0001;    1;   24,000;M;   0;2;    1;0000;       0,0000;      39,98;       1,00;       2,50;      10,1959;       0,00;        2,0800;31/03/2025;  1.488,00;0;1;0;0;A; ;S;N;  0,00;    0;  106;00;4005808850617 ;   24;16/04/2013;          0,0000;4005808850617 ;0001-UN;4005808850617 ;0001-UN;14005808850614;0019-CX0024;              ;0000-****;4005808850617 ;4005808850617 ;0000;4005808850617 ;001;00001;0000-****;0000-****;
03;01;14000218;85098-03300-54      ;PROT LABIAL PEARLY SHINE........01X4.8GR;0;          0,00;      15,1700;       9,6854;          0,0000;          0,3800;          0,0000;          0,3875;          0,0000;          0,0000;        ;10;00; 33049990;'33049990C ;2001500;  0,00;SP;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   21,50;    4,00;   20,00;    0,00;    0,00;    0,00;    0,00;73;06;   73,00;    6,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;4005900664006 ;S;   0,1200;   0,0800;   0,0200;   65;  730;PROTETOR LABIAL PEARLY SHINE.....24x4.8                     ;1400;14000013;046389383000647;    0,033;    0,037;0001;    1;   24,000;M;   0;2;    1;0000;       0,0000;      33,50;       1,00;       2,50;       9,6850;       0,00;        0,0000;23/01/2024;     48,00;0;1;0;0;A; ;S;N;  0,00;    0;  106;00;4005900664006 ;   24;16/04/2013;          0,0000;4005900664006 ;0001-UN;4005900664006 ;0001-UN;17319470117775;0019-CX0024;              ;0000-****;4005900664006 ;4005900664006 ;0000;4005900664006 ;001;00001;0000-****;0000-****;
03;01;14000220;88060-03300-54      ;PROT LABIAL ROSA PINK...........01X4.8GR;0;        184,00;      18,8200;      12,0183;          0,0000;          0,4807;          0,0000;          0,4807;          0,0000;          0,0000;        ;10;00; 33049990;'33049990C ;2001500;  0,00;SP;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   21,50;    4,00;   20,00;    0,00;    0,00;    0,00;    0,00;73;06;   73,00;    6,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;4005900921598 ;S;   0,1200;   0,0800;   0,0200;   65;  730;PROTETOR LABIAL ROSA PINK........12x4.8                     ;1400;14000013;046389383000647;    0,023;    0,026;0001;    1;   12,000;M;   2;2;    1;0000;       0,0000;      33,50;       1,00;       2,50;      12,0183;       0,00;        0,0000;30/11/2024;    120,00;0;1;0;0;A; ;S;N;  0,00;    0;  106;53;4005900921598 ;   12;14/06/2022;          0,0000;4005900921598 ;0001-UN;4005900921598 ;0001-UN;4005805373126 ;0011-CX0012;              ;0000-****;4005900921598 ;4005900921598 ;0000;4005900921598 ;001;00001;0000-****;0000-****;
03;01;14000221;85133-03300-48      ;PROT LABIAL SUN PROTECT.........01X4.8GR;0;          5,00;      18,8200;      12,2637;          0,0000;          0,4900;          0,0000;          0,4900;          0,0000;          0,0000;        ;10;00; 33049990;'33049990B ;2001500;  0,00;SP;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   21,50;    4,00;   20,00;    0,00;    0,00;    0,00;    0,00;73;06;   73,00;    6,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7890704851335 ;S;   0,1200;   0,0800;   0,0200;   65;  730;PROTETOR LABIAL SUN PROTECT......24x4.8                     ;1400;14000013;046389383000647;    0,033;    0,037;0001;    1;   24,000;M;   0;2;    1;0000;       0,0000;      33,50;       1,00;       2,50;      12,2637;       0,00;        0,3900;24/10/2024;    120,00;0;1;0;0;A; ;S;N;  0,00;    0;  106;00;7890704851335 ;   24;16/04/2013;          0,0000;7890704851335 ;0001-UN;7890704851335 ;0001-UN;17890704851332;0019-CX0024;              ;0000-****;7890704851335 ;7890704851335 ;0000;7890704851335 ;001;00001;0000-****;0000-****;
03;01;14000222;88058-03300-54      ;PROT LABIAL VERMELHO............01X4.8GR;0;        331,00;      18,8200;      12,0183;          0,0000;          0,4807;          0,0000;          0,4807;          0,0000;          0,0000;        ;10;00; 33049990;'33049990C ;2001500;  0,00;SP;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   21,50;    4,00;   20,00;    0,00;    0,00;    0,00;    0,00;73;06;   73,00;    6,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;4005900921574 ;S;   0,1200;   0,0800;   0,0200;   65;  730;PROTETOR LABIAL VERMELHO.........12x4.8                     ;1400;14000013;046389383000647;    0,023;    0,026;0001;    1;   12,000;M;   2;2;    1;0000;       0,0000;      33,50;       1,00;       2,50;      12,0183;       0,00;        0,0000;30/11/2024;    240,00;0;1;0;0;A; ;S;N;  0,00;    0;  106;53;4005900921574 ;   12;14/06/2022;          0,0000;4005900921574 ;0001-UN;4005900921574 ;0001-UN;4005805373102 ;0011-CX0012;              ;0000-****;4005900921574 ;4005900921574 ;0000;4005900921574 ;001;00001;0000-****;0000-****;
03;01;14000224;86007-03300-23      ;PROT SOL FAC BEAUTY OLEOS FPS50.01X 50ML;0;          5,00;      56,6100;      35,4433;          0,0000;          1,4100;          0,0000;          1,4100;          0,0000;          0,0000;        ;10;00; 33049990;'33049990B ;2001600;  0,00;SP;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   21,50;    4,00;   20,00;    0,00;    0,00;    0,00;    0,00;73;06;   73,00;    6,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;4005900659712 ;S;   0,1300;   0,0400;   0,0300;   65;  658;PROT SOL FAC BEAUTY OLEOS FPS50....12X50                    ;1400;14000015;046389383000647;    0,050;    0,055;0001;    1;   12,000;M;   1;2;    1;0000;       0,0000;      34,78;       1,00;       2,50;      35,4433;       0,00;        0,0000;03/10/2024;     12,00;0;1;0;0;A; ;S;N;  0,00;    0;  107;00;4005900659712 ;   12;03/12/2020;          0,0000;4005900659712 ;0001-UN;4005900659712 ;0001-UN;17319470117317;0011-CX0012;              ;0000-****;4005900659712 ;4005900659712 ;0000;4005900659712 ;001;00001;0000-****;0000-****;
03;01;14000225;80460-03300-23      ;PROT SOL FAC BEAUTY SENS FPS50..01X 50ML;0;          0,00;      56,6100;      35,4433;          0,0000;          1,4100;          0,0000;          1,4175;          0,0000;          0,0000;        ;10;00; 33049990;'33049990B ;2001600;  0,00;SP;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   21,50;    4,00;   20,00;    0,00;    0,00;    0,00;    0,00;73;06;   73,00;    6,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;4005900837677 ;S;   0,1300;   0,0400;   0,0300;   65;  658;PROT SOL FAC BEAUTY SENS FPS50.....12X50                    ;1400;14000015;046389383000647;    0,050;    0,055;0001;    1;   12,000;M;   2;2;    1;0000;       0,0000;      34,78;       1,00;       2,50;      35,4425;       0,00;        0,0000;09/05/2024;     24,00;0;1;0;0;A; ;S;N;  0,00;    0;  107;00;4005900837677 ;   12;03/12/2020;          0,0000;4005900837677 ;0001-UN;4005900837677 ;0001-UN;4005805337456 ;0011-CX0012;              ;0000-****;4005900837677 ;4005900837677 ;0000;4005900837677 ;001;00001;0000-****;0000-****;
03;01;14000230;85581-03300-21      ;PROT SOLAR CREME FPS30..........01X200ML;0;        102,00;      49,4300;      30,9394;          0,0000;          2,0913;          0,0000;          2,0913;          0,0000;          0,0000;        ;10;00; 33049990;'33049990A ;2001500;  0,00;SP;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   16,52;    7,00;   17,00;    0,00;    0,00;    0,00;    0,00;73;06;   73,00;    6,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;4005808555307 ;S;   0,1800;   0,0500;   0,0500;   65; 1095;PROTETOR SOLAR CREM FPS 30........12x200                    ;1400;14000015;046389383000647;    0,200;    0,220;0001;    1;   12,000;M;   0;2;    1;0000;       0,0000;      34,79;       1,00;       2,50;      29,8764;       0,00;        0,0000;31/01/2025;    108,00;0;1;0;0;A; ;S;N;  0,00;    0;  106;00;4005808555307 ;   12;03/09/2015;          0,0000;4005808555307 ;0001-UN;4005808555307 ;0001-UN;17319470034560;0011-CX0012;              ;0000-****;4005808555307 ;4005808555307 ;0000;4005808555307 ;001;00001;0000-****;0000-****;
03;01;14000231;86048-03300-20      ;PROT SOLAR FACIAL TQ SECO FPS30.01X 50ML;0;          0,00;      35,1700;      22,4575;          0,0000;          0,8900;          0,0000;          0,8983;          0,0000;          0,0000;        ;10;00; 33049990;'33049990B ;2001600;  0,00;SP;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   21,50;    4,00;   20,00;    0,00;    0,00;    0,00;    0,00;73;06;   73,00;    6,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;4005900200204 ;S;   0,1100;   0,0500;   0,0300;   65; 1095;PROTETOR SOLAR FACIAL T.SECO FPS30.12X50                    ;1400;14000015;046389383000647;    0,050;    0,055;0001;    1;   12,000;M;   2;2;    1;0000;       0,0000;      33,50;       1,00;       2,50;      22,4575;       0,00;        0,0000;21/06/2023;     12,00;0;1;0;0;A; ;S;N;  0,00;    0;  107;00;4005900200204 ;   12;11/03/2022;          0,0000;4005900200204 ;0001-UN;4005900200204 ;0001-UN;4005805302058 ;0000-****;              ;0000-****;4005900200204 ;4005900200204 ;0000;4005900200204 ;001;00001;0000-****;0000-****;
03;01;14000232;86049-03301-21      ;PROT SOLAR FPS60 GTS CR FACIAL..01X 01CJ;0;          0,00;      37,3000;      23,8175;          0,0000;          0,9500;          0,0000;          0,9525;          0,0000;          0,0000;        ;10;00; 33049990;'33049990C ;2001600;  0,00;SP;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   21,50;    4,00;   20,00;    0,00;    0,00;    0,00;    0,00;73;06;   73,00;    6,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;4005900921635 ;S;   0,1100;   0,0500;   0,0300;   65; 1095;PROTETOR SOLAR FPS60.CR GTS 100ML..12X50                    ;1400;14000015;046389383000647;    0,200;    0,225;0001;    1;   12,000;M;   2;2;    1;0000;       0,0000;      33,50;       1,00;       2,50;      23,8175;       0,00;        0,0000;25/10/2021;     48,00;0;1;0;0;A; ;S;N;  0,00;    0;  107;00;4005900921635 ;   12;25/10/2021;          0,0000;4005900921635 ;0001-UN;4005900921635 ;0001-UN;4005805373171 ;0011-CX0012;              ;0000-****;4005900921635 ;4005900921635 ;0000;4005900921635 ;001;00001;0000-****;0000-****;
03;01;14000233;85833-03300-22      ;PROT SOLAR KIDS FPS60...........01X150ML;0;          0,00;      70,8300;      44,3442;          0,0000;          3,1000;          0,0000;          3,1000;          0,0000;          0,0000;        ;10;00; 33049990;'33049990A ;2001600;  0,00;SP;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   16,52;    7,00;   17,00;    0,00;    0,00;    0,00;    0,00;73;06;   73,00;    6,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;4005808516667 ;S;   0,1600;   0,0800;   0,0500;   65; 1095;PROTETOR SOLAR KIDS FPS 60........12x150                    ;1400;14000015;046389383000647;    0,150;    0,165;0001;    1;   12,000;M;   0;2;    1;0000;       0,0000;      34,78;       1,00;       2,50;      44,3442;       0,00;        0,0000;03/10/2024;     24,00;0;1;0;0;A; ;S;N;  0,00;    0;  107;00;4005808516667 ;   12;21/08/2013;          0,0000;4005808516667 ;0001-UN;4005808516667 ;0001-UN;17319470029283;0011-CX0012;              ;0000-****;4005808516667 ;4005808516667 ;0000;4005808516667 ;001;00001;0000-****;0000-****;
03;01;14000236;85581-03302-23      ;PROT SOLAR PH FPS30 GTS 100ML...01X300ML;0;          1,00;      47,7300;      29,8763;          0,0000;          2,0900;          0,0000;          2,0900;          0,0000;          0,0000;        ;10;00; 33049990;'33049990A ;2001600;  0,00;SP;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   16,52;    7,00;   17,00;    0,00;    0,00;    0,00;    0,00;73;06;   73,00;    6,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;4005900695543 ;S;   0,1800;   0,0500;   0,0500;   65; 1095;PROTETOR SOLAR FPS30 PG1GTS100ML..12X200                    ;1400;14000015;046389383000647;    0,300;    0,402;0001;    1;   12,000;M;   2;2;    1;0000;       0,0000;      34,79;       1,00;       2,50;      29,8763;       0,00;        0,0000;24/10/2024;     48,00;0;1;0;0;A; ;S;N;  0,00;    0;  107;00;4005900695543 ;   12;10/05/2021;          0,0000;4005900695543 ;0001-UN;4005900695543 ;0001-UN;4005805283432 ;0011-CX0012;              ;0000-****;4005900695543 ;4005900695543 ;0000;4005900695543 ;001;00001;0000-****;0000-****;
03;01;14000237;85662-03301-23      ;PROT SOLAR PH FPS50 GTS 100ML...01X300ML;0;          0,00;      56,4900;      35,3650;          0,0000;          2,4700;          0,0000;          2,4758;          0,0000;          0,0000;        ;10;00; 33049990;'33049990A ;2001600;  0,00;SP;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   16,52;    7,00;   17,00;    0,00;    0,00;    0,00;    0,00;73;06;   73,00;    6,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;4005900709752 ;S;   0,1800;   0,0500;   0,0500;   65; 1095;PROTETOR SOLAR P.H FPS 50 LV2 PG1.12X200                    ;1400;14000015;046389383000647;    0,300;    0,393;0001;    1;   12,000;M;   2;2;    1;0000;       0,0000;      34,79;       1,00;       2,50;      35,3650;       0,00;        0,0000;22/05/2024;     12,00;0;1;0;0;A; ;S;N;  0,00;    0;  107;00;4005900709752 ;   12;10/05/2021;          0,0000;4005900709752 ;0001-UN;4005900709752 ;0001-UN;4005805287577 ;0011-CX0012;              ;0000-****;4005900709752 ;4005900709752 ;0000;4005900709752 ;001;00001;0000-****;0000-****;
03;01;14000239;85436-03300-21      ;PROT SOLAR PRT BRZ FPS15........01X200ML;0;         20,00;      38,9800;      24,8908;          0,0000;          1,7400;          0,0000;          1,7400;          0,0000;          0,0000;        ;10;00; 33049990;'33049990A ;2001600;  0,00;SP;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   16,52;    7,00;   17,00;    0,00;    0,00;    0,00;    0,00;73;06;   73,00;    6,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;4005808956401 ;S;   0,1800;   0,0500;   0,0500;   65; 1095;PROTETOR SOLAR PRT BRZ FPS 15.....12x200                    ;1400;14000015;046389383000647;    0,200;    0,220;0001;    1;   12,000;M;   0;2;    1;0000;       0,0000;      33,50;       1,00;       2,50;      24,8908;       0,00;        0,0000;03/10/2024;     12,00;0;1;0;0;A; ;S;N;  0,00;    0;  107;00;4005808956401 ;   12;16/09/2014;          0,0000;4005808956401 ;0001-UN;4005808956401 ;0001-UN;17319470067797;0011-CX0012;              ;0000-****;4005808956401 ;4005808956401 ;0000;4005808956401 ;001;00001;0000-****;0000-****;
