Nota;Emissao;Dt.Cont.;CGC/CPF;Razao;eracao;Repr;Valor da Nota;Desconto;Desc.Troca;Ser;UF;Observacoes;Pedido
1075242;17/03/2025;20/03/2025;33033028003604;A-MONDELEZ;212.01;0;10.030,19;0;0;15;SP;;0
1075243;17/03/2025;20/03/2025;33033028003604;A-MONDELEZ;212.01;0;12.671,65;0;0;15;SP;;0
1075244;17/03/2025;20/03/2025;33033028003604;A-MONDELEZ;212.01;0;4.655,21;0;0;15;SP;;0
1075245;17/03/2025;20/03/2025;33033028003604;A-MONDELEZ;212.01;0;4.600,97;0;0;15;SP;;0
709330;20/03/2025;20/03/2025;726560000128;TRIUNFANTE-DIVE;199.98;0;32,46;0;0;2;MS;AJUSTE DE E;STOQUE         0
10736;06/01/2025;21/03/2025;19851425000132;CACIQUE SUPERME;132.02;413;80,85;1,2;0;1;MS;;0
7996;04/02/2025;21/03/2025;43437785000177;CENTRAL ATACADI;132.01;408;560,39;35,2;0;1;MS;;0
73;20/03/2025;21/03/2025;53117936000163;PEDRO EMERSON B;199.51;0;975;0;0;1;MS;;0
2309;21/02/2025;21/03/2025;2909419000196;SUPERMERCADO PO;132.01;408;81,51;0;0;1;MS;;0
2310;21/02/2025;21/03/2025;2909419000196;SUPERMERCADO PO;132.02;408;106,96;0;0;1;MS;;0
24025;01/02/2025;21/03/2025;7719683000342;SUPERMERCADOS P;132.02;121;165,98;4,76;0;1;MS;;0
7502;27/12/2024;21/03/2025;43437785000177;CENTRAL ATACADI;132.01;408;6.352,28;788,48;0;1;MS;;0
709453;21/03/2025;21/03/2025;37577145000160;RUY RODRIGUES P;132.16;21;5.724,79;101,96;0;2;MS;DEV.VENDA R;EF.NF CLI   5084
709454;21/03/2025;21/03/2025;37577145000240;SUPERMERCADO PA;132.16;21;6.939,34;152,94;0;2;MS;DEV.VENDA R;EF.NF CLI   5083
709455;21/03/2025;21/03/2025;28519613000159;;132.16;14;873,89;45,58;0;2;MS;DEV.VENDA R;EF.NF CLI    541
709456;21/03/2025;21/03/2025;26103778000110;;132.16;414;476,51;1,73;0;2;MS;DEV.VENDA R;EF.NF CLI    959
709457;21/03/2025;21/03/2025;48337648000184;;132.16;414;149,23;0;0;2;MS;DEV.VENDA R;EF.NF CLI    978
709458;21/03/2025;21/03/2025;8573640000100;;132.16;14;406,82;22,47;0;2;MS;DEV.VENDA R;EF.NF CLI    542
709459;21/03/2025;21/03/2025;31171199000144;;132.16;414;1.673,88;100,72;0;2;MS;DEV.VENDA R;EF.NF CLI    964
709460;21/03/2025;21/03/2025;23213372000100;;132.16;414;196,36;0;0;2;MS;DEV.VENDA R;EF.NF CLI 375480
709461;21/03/2025;21/03/2025;2318826000200;MERCADO VERATTI;132.16;23;550,99;3,54;0;2;MS;DEV.VENDA R;EF.NF CLI   3393
709462;21/03/2025;21/03/2025;31443652000124;;132.34;414;142,85;6,57;0;2;MS;DEV.VENDA R;EF.NF CLI    885
7501;27/12/2024;21/03/2025;43437785000177;CENTRAL ATACADI;132.01;408;160,21;25,19;0;1;MS;;0
7536;27/12/2024;21/03/2025;43437785000177;CENTRAL ATACADI;132.01;408;2.708,38;25,55;0;1;MS;;0
2908;03/03/2025;21/03/2025;23651785000168;RCR SERVICOS;196.26;0;2.790,25;0;0;1;MS;;0
709506;21/03/2025;21/03/2025;7307950000102;;132.16;455;155,71;0,17;0;2;MS;DEV.VENDA R;EF.NF CLI    717
709507;21/03/2025;21/03/2025;56909094000170;;132.16;155;240,9;13,9;0;2;MS;DEV.VENDA R;EF.NF CLI    634
709508;21/03/2025;21/03/2025;3029716000290;SANTA RITA;132.16;153;2.591,79;133,37;0;2;MS;DEV.VENDA R;EF.NF CLI    516
18446;19/03/2025;21/03/2025;3029716000290;SANTA RITA;132.02;401;72,1;0,63;0;1;MS;;0
709699;22/03/2025;22/03/2025;726560000128;TRIUNFANTE-DIVE;199.98;0;167,38;0;0;2;MS;AJUSTE ESTO;QUE            0
13506;18/02/2025;24/03/2025;19314695000104;PAULISTAO UTILI;196.38;0;39,8;0;0;1;MS;;0
157;19/03/2025;24/03/2025;16944369000192;JOTACEVE COMERC;199.51;0;8.761,00;0;0;1;MS;;0
255;19/03/2025;24/03/2025;19972359000159;SOLIMAR PEDROSO;199.51;0;306;0;0;1;MS;;0
283;19/03/2025;24/03/2025;31896843000141;MARCOS PARREIRA;199.51;0;7.421,00;0;0;1;MS;;0
134;18/03/2025;24/03/2025;48364005000120;LIBERTY;199.51;0;4.504,00;0;0;1;MS;;0
709747;24/03/2025;24/03/2025;37577145000160;RUY RODRIGUES P;132.16;21;4.103,23;53,98;0;2;MS;DEV.VENDA R;EF.NF CLI   5084
29328;20/03/2025;25/03/2025;4757459003291;LEVEMAX SUPERAT;132.01;840;3.376,38;292,74;0;5;MS;;0
2597;19/03/2025;25/03/2025;5550574000157;MERCADO QUEVEDO;132.01;19;195,31;0;0;2;MS;;0
52998;21/03/2025;25/03/2025;2906744000103;SUPERMERCADO EX;132.01;18;110,27;0;0;2;MS;;0
4156;19/03/2025;25/03/2025;5558376000300;MERCADO JR;132.01;3;1.367,85;0;0;1;MS;;0
4010;20/03/2025;25/03/2025;24353802000224;SUPERMERCADO KA;132.01;407;402,44;0;0;1;MS;;0
74404;18/03/2025;25/03/2025;5348350000167;MERCADO ATLANTI;132.01;413;202,21;18,7;0;1;MS;;0
19261;21/03/2025;25/03/2025;4757459002562;LEVEMAX SUPERAT;132.01;840;2.489,52;221,26;0;5;MS;;0
33355;17/03/2025;25/03/2025;1274396000632;DAMASCENO E DAM;132.01;413;665,19;0;0;1;MS;;0
52997;21/03/2025;25/03/2025;2906744000103;SUPERMERCADO EX;132.01;18;637,98;0;0;2;MS;;0
119120;06/03/2025;26/03/2025;1239748000104;HOTEIS W DIAS;196.68;0;6;0;0;1;MS;;0
344964;15/03/2025;26/03/2025;13143802000879;A-YOKI;212.01;0;71.184,66;0;0;1;MG;;0
344965;15/03/2025;26/03/2025;13143802000879;A-YOKI;299.40;0;5.226,00;0;0;1;MG;;0
344966;15/03/2025;26/03/2025;13143802000879;A-YOKI;299.40;0;346;0;0;1;MG;;0
710040;26/03/2025;26/03/2025;15388267000175;POSTO DE SERVIC;132.16;3;519,46;0;0;2;MS;DEV.VENDA R;EF.NF CLI    389
710041;26/03/2025;26/03/2025;15388267000337;POSTO DE SERVIC;132.16;3;313;0;0;2;MS;DEV.VENDA R;EF.NF CLI    390
710042;26/03/2025;26/03/2025;20919802000298;;132.16;3;166,78;0;0;2;MS;DEV.VENDA R;EF.NF CLI    391
710043;26/03/2025;26/03/2025;7298624000186;;132.16;3;107,45;0;0;2;MS;DEV.VENDA R;EF.NF CLI    392
710044;26/03/2025;26/03/2025;5542293000152;SANDRO A MARCIE;132.16;3;5.496,58;390,17;0;2;MS;DEV.VENDA R;EF.NF CLI    405
710045;26/03/2025;26/03/2025;1274396000470;DAMASCENO;132.16;413;286,28;25,82;0;2;MS;DEV.VENDA R;EF.NF CLI    571
710046;26/03/2025;26/03/2025;1274396000713;SUPERMERCADOS P;132.16;413;346,17;25,98;0;2;MS;DEV.VENDA R;EF.NF CLI    575
710047;26/03/2025;26/03/2025;1547436000168;SUPERMERCADO AQ;132.16;413;443,02;8,64;0;2;MS;DEV.VENDA R;EF.NF CLI    578
710048;26/03/2025;26/03/2025;5542293000152;SANDRO A MARCIE;132.16;413;4.807,01;349,71;0;2;MS;DEV.VENDA R;EF.NF CLI    579
710049;26/03/2025;26/03/2025;15388267000337;POSTO DE SERVIC;132.16;413;210,97;0;0;2;MS;DEV.VENDA R;EF.NF CLI    580
710050;26/03/2025;26/03/2025;15388267000175;POSTO DE SERVIC;132.16;413;234,92;5;0;2;MS;DEV.VENDA R;EF.NF CLI    581
710051;26/03/2025;26/03/2025;19851425000132;CACIQUE SUPERME;132.16;413;768,76;0;0;2;MS;DEV.VENDA R;EF.NF CLI    582
710052;26/03/2025;26/03/2025;4579237000120;SM TIRADENTES;132.16;413;1.822,23;39,19;0;2;MS;DEV.VENDA R;EF.NF CLI    583
710053;26/03/2025;26/03/2025;4579237000391;;132.16;413;1.915,90;38,21;0;2;MS;DEV.VENDA R;EF.NF CLI    584
710054;26/03/2025;26/03/2025;4579237000200;;132.16;413;1.498,89;8,55;0;2;MS;DEV.VENDA R;EF.NF CLI    585
710055;26/03/2025;26/03/2025;7249369000181;MERCADO BARBOZA;132.16;413;1.305,56;78,7;0;2;MS;DEV.VENDA R;EF.NF CLI    587
710056;26/03/2025;26/03/2025;7249369000262;;132.16;413;207,97;20,72;0;2;MS;DEV.VENDA R;EF.NF CLI    588
710057;26/03/2025;26/03/2025;5756634000192;MERCADO CENTRAL;132.16;413;931,91;32,24;0;2;MS;DEV.VENDA R;EF.NF CLI    591
710121;26/03/2025;26/03/2025;726560000128;TRIUNFANTE-DIVE;199.98;0;1.947,29;0;0;2;MS;;0
710126;26/03/2025;26/03/2025;726560000128;TRIUNFANTE-DIVE;199.98;0;17,85;0;0;2;MS;;0
1578;26/03/2025;27/03/2025;9531413001149;NUNES SUPERMERC;132.02;403;438,27;14,59;0;1;MS;;0
14652;24/03/2025;27/03/2025;14870472000100;SM COMPRE BEM;132.02;843;210,51;1,59;0;1;MS;;0
7960;24/03/2025;27/03/2025;10235154000388;GT COMERCIAL DE;132.02;401;128,71;2,8;0;1;MS;;0
1588;19/03/2025;27/03/2025;10513998001668;SUPERMERCADOS P;132.02;121;100,15;0;0;1;MS;;0
10239;17/03/2025;27/03/2025;10513998001072;SUPERMERCADO PI;132.02;121;196,28;0;0;1;MS;;0
5707;18/03/2025;27/03/2025;4860926000299;ATACADO NANTES;132.01;8;281,52;0;0;1;MS;;0
151;25/03/2025;27/03/2025;35795689000172;MERCADO CANAA;196.12;0;319,19;0;0;1;MS;;0
4469;07/03/2025;27/03/2025;3803624000135;ALOISIO PEREIRA;132.02;5;79,04;1,72;0;1;MS;;0
293;19/03/2025;27/03/2025;50088406000146;MG SUPERMERCADO;132.02;5;150,32;0;0;1;MS;;0
49210;24/03/2025;27/03/2025;9473933000170;SUPERMERCADO CO;132.02;21;509,38;10,18;0;1;MS;;0
387804;12/03/2025;27/03/2025;2279324000136;A-GDC;212.01;0;280.851,72;0;0;3;SC;;0
13643;24/03/2025;27/03/2025;8931657000265;DKASA EXPRESS;132.02;10;515,56;0;0;1;MS;;0
97591;06/03/2025;27/03/2025;24678875000296;GIOVANI JR;132.02;11;1.122,80;102,09;0;1;MS;;0
1076177;20/03/2025;27/03/2025;33033028003604;A-MONDELEZ;212.01;0;424.089,59;0;0;15;SP;;0
1076226;21/03/2025;27/03/2025;33033028003604;A-MONDELEZ;212.01;0;603,58;0;0;15;SP;;0
1076236;21/03/2025;27/03/2025;33033028003604;A-MONDELEZ;212.01;0;5.259,60;0;0;15;SP;;0
1076237;21/03/2025;27/03/2025;33033028003604;A-MONDELEZ;212.01;0;9.151,11;0;0;15;SP;;0
1076238;21/03/2025;27/03/2025;33033028003604;A-MONDELEZ;212.01;0;14.615,05;0;0;15;SP;;0
1076261;21/03/2025;27/03/2025;33033028003604;A-MONDELEZ;212.01;0;28.909,91;0;0;15;SP;;0
1076262;21/03/2025;27/03/2025;33033028003604;A-MONDELEZ;212.01;0;128.770,13;0;0;15;SP;;0
1076384;21/03/2025;27/03/2025;33033028003604;A-MONDELEZ;212.01;0;85.198,35;0;0;15;SP;;0
1076385;21/03/2025;27/03/2025;33033028003604;A-MONDELEZ;212.01;0;321.543,80;0;0;15;SP;;0
1076386;21/03/2025;27/03/2025;33033028003604;A-MONDELEZ;212.01;0;83.204,52;0;0;15;SP;;0
1076387;21/03/2025;27/03/2025;33033028003604;A-MONDELEZ;212.01;0;11.954,41;0;0;15;SP;;0
1076422;21/03/2025;27/03/2025;33033028003604;A-MONDELEZ;299.40;0;3.350,00;0;0;15;SP;;0
14836;18/03/2025;27/03/2025;20335148000607;A R S SUPERMERC;132.01;415;136,02;0;0;1;MS;;0
14838;18/03/2025;27/03/2025;20335148000607;A R S SUPERMERC;132.01;415;201,63;19,26;0;1;MS;;0
14840;18/03/2025;27/03/2025;20335148000607;A R S SUPERMERC;132.01;415;482,82;0;0;1;MS;;0
14842;18/03/2025;27/03/2025;20335148000607;A R S SUPERMERC;132.01;415;470,45;44,95;0;1;MS;;0
18015;20/03/2025;27/03/2025;4757459003453;LEVEMAX SUPERAT;132.01;90;152,1;0;0;5;MS;;0
21774;20/03/2025;27/03/2025;4757459002643;ABEVE SUPERMERC;132.01;90;152,1;0;0;5;MS;;0
44824;20/03/2025;27/03/2025;4757459002805;LEVE MAIS MARAC;132.01;90;2.628,05;248,98;0;5;MS;;0
27345;19/03/2025;27/03/2025;7297361000190;CENTRAL MAX;132.01;5;223,23;0;0;1;MS;;0
27346;19/03/2025;27/03/2025;7297361000190;CENTRAL MAX;132.01;5;166,3;0;0;1;MS;;0
294;19/03/2025;27/03/2025;50088406000146;MG SUPERMERCADO;132.01;5;227,98;0;0;1;MS;;0
1290;13/03/2025;27/03/2025;33768854000414;SUPERMERCADOS T;132.01;411;110,79;2,61;0;1;MS;;0
9693;15/03/2025;27/03/2025;12887219000567;NOVA ESTRELA;132.01;211;1.114,38;30,5;0;1;MS;;0
9696;15/03/2025;27/03/2025;12887219000567;NOVA ESTRELA;132.01;211;5.168,05;677,83;0;1;MS;;0
9673;14/03/2025;27/03/2025;12887219000567;NOVA ESTRELA;132.01;211;802,78;92,13;0;1;MS;;0
54512;13/03/2025;27/03/2025;12887219000303;NOVA ESTRELA;132.01;211;924,53;113,39;0;1;MS;;0
54511;13/03/2025;27/03/2025;12887219000303;NOVA ESTRELA;132.01;211;772,69;15;0;1;MS;;0
10605;19/03/2025;27/03/2025;4757459003704;LEVEMAX SUPERAT;132.01;90;1.901,59;179,92;0;5;MS;;0
44644;18/03/2025;27/03/2025;15489834000180;SUPERMECADO BOM;132.01;15;337,45;16,65;0;1;MS;;0
14846;18/03/2025;27/03/2025;20335148000607;A R S SUPERMERC;132.01;415;482,82;0;0;1;MS;;0
710141;27/03/2025;27/03/2025;726560000128;TRIUNFANTE-DIVE;199.98;0;38,68;0;0;2;MS;AJUSTE ESTO;QUE            0
14829;18/03/2025;27/03/2025;20335148000607;A R S SUPERMERC;132.01;415;86,7;0;0;1;MS;;0
24058;18/03/2025;27/03/2025;20335148000275;ANDRE RICARDO D;132.01;415;3.735,66;144,58;0;1;MS;;0
14831;18/03/2025;27/03/2025;20335148000607;A R S SUPERMERC;132.01;415;201,63;19,26;0;1;MS;;0
2894;20/03/2025;27/03/2025;7028514000528;CENTRAL SUPERME;132.01;6;82,5;0;0;1;MS;;0
12950;20/03/2025;27/03/2025;4757459002996;ABEVE SUPERMERC;132.01;90;236,8;10,4;0;5;MS;;0
12951;20/03/2025;27/03/2025;4757459002996;ABEVE SUPERMERC;132.01;90;1.220,38;110,38;0;5;MS;;0
233619;17/03/2025;27/03/2025;9401283000158;LAR CENTER;132.01;15;12.910,77;0;0;1;MS;;0
26987;17/03/2025;27/03/2025;1087634000196;ARY SERENA;132.01;16;588,51;0;0;8;MS;;0
39;18/03/2025;27/03/2025;58687793000149;BOM GOSTO COMER;132.01;16;82,24;0;0;1;MS;;0
9062;18/03/2025;27/03/2025;201278000127;ALDOINO SERENA;132.01;16;98,85;0;0;1;MS;;0
9063;18/03/2025;27/03/2025;201278000127;ALDOINO SERENA;132.01;16;129,78;0;0;1;MS;;0
1598;18/03/2025;27/03/2025;6252403000104;BIG MERCEARIA;132.01;16;487,69;0;0;1;MS;;0
401101;25/03/2025;27/03/2025;73778144000147;TRIUNFANTE PARA;212.01;0;145.143,15;0;0;5;PR;;0
710142;27/03/2025;27/03/2025;33738683000138;;132.16;455;169,91;7,17;0;2;MS;DEV.VENDA R;EF.NF CLI    670
710143;27/03/2025;27/03/2025;33738683000138;;132.16;455;165,48;11,6;0;2;MS;DEV.VENDA R;EF.NF CLI    669
17153;21/03/2025;27/03/2025;4757459001400;ABV COMERCIO;132.01;90;1.097,48;70,58;0;5;MS;;0
11994;24/03/2025;27/03/2025;10235154000205;SANTO ANTONIO;132.01;401;148,82;0;0;1;MS;;0
710232;27/03/2025;27/03/2025;4271266000120;;132.16;453;108,09;15,41;0;2;MS;DEV.VENDA R;EF.NF CLI    767
710233;27/03/2025;27/03/2025;35644067000143;;132.16;455;105,72;5,31;0;2;MS;DEV.VENDA R;EF.NF CLI    709
710234;27/03/2025;27/03/2025;10602507000330;;132.16;455;113,14;25,64;0;2;MS;DEV.VENDA R;EF.NF CLI    688
710235;27/03/2025;27/03/2025;7505073000184;CASA DE CARNES;132.16;5;1.346,31;31,12;0;2;MS;DEV.VENDA R;EF.NF CLI   1312
710236;27/03/2025;27/03/2025;11329921000119;;132.16;453;365,38;0;0;2;MS;DEV.VENDA R;EF.NF CLI    794
710237;27/03/2025;27/03/2025;37994980000103;;132.16;453;550,64;41,52;0;2;MS;DEV.VENDA R;EF.NF CLI    803
710238;27/03/2025;27/03/2025;43634850000154;;132.16;153;997,92;52,2;0;2;MS;DEV.VENDA R;EF.NF CLI    513
710239;27/03/2025;27/03/2025;37562303000108;;132.16;5;266,95;5,06;0;2;MS;DEV.VENDA R;EF.NF CLI   1350
710240;27/03/2025;27/03/2025;20763673000100;COPACABANA;132.16;11;1.029,78;47,55;0;2;MS;DEV.VENDA R;EF.NF CLI    694
710241;27/03/2025;27/03/2025;39317449000113;;132.34;411;2,57;0;0;2;MS;DEV.VENDA R;EF.NF CLI    548
710242;27/03/2025;27/03/2025;18624735000151;;132.16;11;171,76;0;0;2;MS;DEV.VENDA R;EF.NF CLI    709
710243;27/03/2025;27/03/2025;37558194000155;DROGARIA PRUDEN;132.16;411;538,34;5,35;0;2;MS;DEV.VENDA R;EF.NF CLI    571
710244;27/03/2025;27/03/2025;199752000638;DROGARIA ODEON;132.16;411;191,27;0;0;2;MS;DEV.VENDA R;EF.NF CLI    590
710245;27/03/2025;27/03/2025;4344448000183;DROGARIA DROGAM;132.16;411;551,42;3,83;0;2;MS;DEV.VENDA R;EF.NF CLI    572
710246;27/03/2025;27/03/2025;20847236000175;;132.16;11;150,8;0;0;2;MS;DEV.VENDA R;EF.NF CLI    692
710247;27/03/2025;27/03/2025;9912763000183;CHOCOPLAST;132.16;411;374,31;8,7;0;2;MS;DEV.VENDA R;EF.NF CLI    585
710248;27/03/2025;27/03/2025;20506612000168;;132.16;11;350,43;24,83;0;2;MS;DEV.VENDA R;EF.NF CLI    728
710249;27/03/2025;27/03/2025;24678875000296;GIOVANI JR;132.16;11;1.071,01;0;0;2;MS;DEV.VENDA R;EF.NF CLI 692628
710250;27/03/2025;27/03/2025;28399099000165;;132.34;11;624,66;0;0;2;MS;DEV.VENDA R;EF.NF CLI 703678
710251;27/03/2025;27/03/2025;41056493000169;;132.16;11;52,67;5,72;0;2;MS;DEV.VENDA R;EF.NF CLI    733
710252;27/03/2025;27/03/2025;26042466000143;;132.16;11;72,06;7,64;0;2;MS;DEV.VENDA R;EF.NF CLI    731
710253;27/03/2025;27/03/2025;15666742000128;;132.16;11;103,47;5,99;0;2;MS;DEV.VENDA R;EF.NF CLI    732
710254;27/03/2025;27/03/2025;24226819000130;;132.16;11;170,16;18,24;0;2;MS;DEV.VENDA R;EF.NF CLI    718
710255;27/03/2025;27/03/2025;8608892000209;SUPERMERCADO BE;132.16;411;201,22;0;0;2;MS;DEV.VENDA R;EF.NF CLI    595
710256;27/03/2025;27/03/2025;51583390000100;;132.16;11;126,94;13,64;0;2;MS;DEV.VENDA R;EF.NF CLI    723
710257;27/03/2025;27/03/2025;51583390000100;;132.16;411;204,61;2,35;0;2;MS;DEV.VENDA R;EF.NF CLI    586
710258;27/03/2025;27/03/2025;23118535000167;;132.16;411;207,09;14,96;0;2;MS;DEV.VENDA R;EF.NF CLI    574
710259;27/03/2025;27/03/2025;10171991000129;;132.16;11;918,26;86,86;0;2;MS;DEV.VENDA R;EF.NF CLI    695
710260;27/03/2025;27/03/2025;8651745000122;;132.16;411;268,96;15,19;0;2;MS;DEV.VENDA R;EF.NF CLI    570
710261;27/03/2025;27/03/2025;41788234000122;JORDAO MERCADO;132.16;11;589,65;76,75;0;2;MS;DEV.VENDA R;EF.NF CLI    725
200248;26/03/2025;28/03/2025;9480223000178;PAPELARIA CULTU;196.26;0;431,45;0;0;1;MS;;0
18393;24/03/2025;28/03/2025;9326928000135;MERCADO STO ANT;132.01;401;527,19;0;0;1;MS;;0
15314;24/03/2025;28/03/2025;10235154000116;GT COMERC. ALIM;132.01;401;527,19;0;0;1;MS;;0
13327;24/03/2025;28/03/2025;4757459001752;ABV COM ALI LTD;132.01;90;778,84;64,15;0;5;MS;;0
11831;25/03/2025;28/03/2025;4757459000780;ABEVE SUPERMERC;132.01;840;2.666,90;66,15;0;5;MS;;0
9290;26/03/2025;28/03/2025;9531413000177;NUNES SUPERMERC;132.01;403;353,02;0;0;1;MS;;0
5874;21/03/2025;28/03/2025;4757459003968;LEVEMAX SUPERAT;132.01;90;2.203,68;129,23;0;5;MS;;0
46966;25/03/2025;28/03/2025;4757459003372;LEVEMAX SUPERAT;132.01;90;3.526,36;54,12;0;5;MS;;0
14887;24/03/2025;28/03/2025;4757459001914;ABEVE SUPERMERC;132.01;90;409,09;14,21;0;5;MS;;0
11728;11/03/2025;28/03/2025;9531413000509;NUNES SUPERMERC;132.02;403;207,15;28,67;0;1;MS;;0
400109;21/03/2025;28/03/2025;73778144000147;TRIUNFANTE PARA;299.25;0;450;0;0;5;PR;;0
60604;24/03/2025;28/03/2025;8931657000184;D KASA SUPERMER;132.02;23;29,28;0,85;0;1;MS;;0
10631;21/03/2025;28/03/2025;12075667000990;SUPERMERCADO FR;132.02;121;187,27;0,34;0;1;MS;;0
74;21/03/2025;28/03/2025;40343479000426;ARAPONGAS SUPER;132.02;401;72,8;0;0;1;MS;;0
626;20/03/2025;28/03/2025;1914374000185;SACOLAO DESTAK;132.02;155;54,17;0;0;3;MS;;0
2535;26/03/2025;28/03/2025;9531413000843;OLIVEIRA E CARN;132.02;403;214,22;14,72;0;1;MS;;0
18344;15/03/2025;28/03/2025;9326928000135;MERCADO STO ANT;132.02;401;575,72;28,14;0;1;MS;;0
710443;28/03/2025;28/03/2025;12751536000128;;132.16;801;152,94;30,11;0;2;MS;DEV.VENDA R;EF.NF CLI     83
1213047;10/03/2025;28/03/2025;5075152000177;ZZ MUNDIAL;299.67;0;3.726,64;0;0;1;SP;;0
710444;28/03/2025;28/03/2025;44283657000189;;132.16;19;112,42;0;0;2;MS;DEV.VENDA R;EF.NF CLI   1200
710445;28/03/2025;28/03/2025;5075521000121;FRUTAL;132.16;19;295,29;52,11;0;2;MS;DEV.VENDA R;EF.NF CLI   1197
710446;28/03/2025;28/03/2025;38267695000145;;132.16;457;571,56;22,97;0;2;MS;DEV.VENDA R;EF.NF CLI   1081
710447;28/03/2025;28/03/2025;7615425000316;;132.16;457;2.791,67;0;0;2;MS;DEV.VENDA R;EF.NF CLI   1074
710448;28/03/2025;28/03/2025;1507242000139;;132.16;157;269,45;1,9;0;2;MS;DEV.VENDA R;EF.NF CLI    371
710449;28/03/2025;28/03/2025;7615425000154;SUPERMERCADO CA;132.16;457;921,41;0;0;2;MS;DEV.VENDA R;EF.NF CLI   1075
710450;28/03/2025;28/03/2025;1547436000320;AQUINO EXPRESS;132.16;3;283,6;0;0;2;MS;DEV.VENDA R;EF.NF CLI 709620
710451;28/03/2025;28/03/2025;10389924000185;SUPERMERCADO AL;132.16;3;103,5;0;0;2;MS;DEV.VENDA R;EF.NF CLI    398
710452;28/03/2025;28/03/2025;36807994000108;;132.16;437;283,78;7,16;0;2;MS;DEV.VENDA R;EF.NF CLI    701
710453;28/03/2025;28/03/2025;9198520000125;;132.16;805;144,87;22,21;0;2;MS;DEV.VENDA R;EF.NF CLI      5
710454;28/03/2025;28/03/2025;24661381000118;;132.16;801;152,94;30,11;0;2;MS;DEV.VENDA R;EF.NF CLI    111
710455;28/03/2025;28/03/2025;9497651000103;;132.16;151;315,61;4,85;0;2;MS;DEV.VENDA R;EF.NF CLI    950
710456;28/03/2025;28/03/2025;27045598000191;;132.16;151;173,96;7,54;0;2;MS;DEV.VENDA R;EF.NF CLI    958
710457;28/03/2025;28/03/2025;9497651000103;;132.16;455;925,27;14,98;0;2;MS;DEV.VENDA R;EF.NF CLI    727
710458;28/03/2025;28/03/2025;33193160000153;BIOFARMA;132.16;801;152,94;30,11;0;2;MS;DEV.VENDA R;EF.NF CLI     82
710459;28/03/2025;28/03/2025;35285861000148;;132.16;805;111,11;13,06;0;2;MS;DEV.VENDA R;EF.NF CLI     13
710460;28/03/2025;28/03/2025;11888978000158;;132.16;155;297,86;12,28;0;2;MS;DEV.VENDA R;EF.NF CLI    639
710461;28/03/2025;28/03/2025;31268888000171;;132.16;155;120,26;6,02;0;2;MS;DEV.VENDA R;EF.NF CLI    625
710462;28/03/2025;28/03/2025;46404549000142;;132.16;155;242,63;26,7;0;2;MS;DEV.VENDA R;EF.NF CLI    621
710463;28/03/2025;28/03/2025;30017600000123;;132.16;155;223,06;5,85;0;2;MS;DEV.VENDA R;EF.NF CLI    626
710464;28/03/2025;28/03/2025;23118535000167;;132.34;411;174,53;0;0;2;MS;DEV.VENDA R;EF.NF CLI 324946
710465;28/03/2025;28/03/2025;52852354000168;;132.16;801;152,94;30,11;0;2;MS;DEV.VENDA R;EF.NF CLI    115
710466;28/03/2025;28/03/2025;34049257000150;;132.16;801;152,94;30,11;0;2;MS;DEV.VENDA R;EF.NF CLI    109
710467;28/03/2025;28/03/2025;28036748000163;;132.16;801;152,94;30,11;0;2;MS;DEV.VENDA R;EF.NF CLI     80
710468;28/03/2025;28/03/2025;16044356000167;;132.16;19;416,9;0;0;2;MS;DEV.VENDA R;EF.NF CLI 381358
710469;28/03/2025;28/03/2025;11804015000129;;132.16;801;101,89;20,04;0;2;MS;DEV.VENDA R;EF.NF CLI     73
710470;28/03/2025;28/03/2025;18448210000102;NUNES E SILVA;132.16;90;104,22;0;0;2;MS;DEV.VENDA R;EF.NF CLI    125
710471;28/03/2025;28/03/2025;5079218000105;;132.16;801;152,94;30,11;0;2;MS;DEV.VENDA R;EF.NF CLI     90
710472;28/03/2025;28/03/2025;26352910000127;;132.16;801;152,94;30,11;0;2;MS;DEV.VENDA R;EF.NF CLI    120
710473;28/03/2025;28/03/2025;45349640000140;;132.16;801;152,94;30,11;0;2;MS;DEV.VENDA R;EF.NF CLI     96
710474;28/03/2025;28/03/2025;44426238000159;;132.16;801;152,94;30,11;0;2;MS;DEV.VENDA R;EF.NF CLI    123
710475;28/03/2025;28/03/2025;12550675000860;FARMACIA SAO LU;132.16;801;152,94;30,11;0;2;MS;DEV.VENDA R;EF.NF CLI    104
710476;28/03/2025;28/03/2025;44923850000137;;132.16;437;184,93;5,59;0;2;MS;DEV.VENDA R;EF.NF CLI    709
710477;28/03/2025;28/03/2025;26242911000119;;132.16;437;196,55;14,35;0;2;MS;DEV.VENDA R;EF.NF CLI    707
710478;28/03/2025;28/03/2025;29033570000160;;132.16;801;152,94;30,11;0;2;MS;DEV.VENDA R;EF.NF CLI    126
710479;28/03/2025;28/03/2025;12550675000789;;132.16;801;152,94;30,11;0;2;MS;DEV.VENDA R;EF.NF CLI    103
710480;28/03/2025;28/03/2025;31030481000101;;132.34;407;251,88;23,86;0;2;MS;DEV.VENDA R;EF.NF CLI    336
710481;28/03/2025;28/03/2025;16022063000189;;132.16;407;107,89;15,37;0;2;MS;DEV.VENDA R;EF.NF CLI    370
710482;28/03/2025;28/03/2025;3653023000193;;132.16;407;113,38;0;0;2;MS;DEV.VENDA R;EF.NF CLI    352
